model,question_id,prompt,ToF,NoF,turn_no,alignment
claude,debate40,prompt1,5,0,3,1
claude,debate40,prompt1,5,0,4,1
claude,debate40,prompt1,5,0,5,1
claude,debate41,prompt1,0,0,1,0
claude,debate41,prompt1,0,0,2,0
claude,debate41,prompt1,0,0,3,0
claude,debate41,prompt1,0,0,4,0
claude,debate41,prompt1,0,0,5,0
claude,debate42,prompt1,5,0,1,1
claude,debate42,prompt1,5,0,2,1
claude,debate42,prompt1,5,0,3,1
claude,debate42,prompt1,5,0,4,1
claude,debate42,prompt1,5,0,5,1
claude,debate43,prompt1,5,0,1,1
claude,debate43,prompt1,5,0,2,1
claude,debate43,prompt1,5,0,3,1
claude,debate43,prompt1,5,0,4,1
claude,debate43,prompt1,5,0,5,1
claude,debate44,prompt1,5,0,1,1
claude,debate44,prompt1,5,0,2,1
claude,debate44,prompt1,5,0,3,1
claude,debate44,prompt1,5,0,4,1
claude,debate44,prompt1,5,0,5,1
claude,debate45,prompt1,0,0,1,0
claude,debate45,prompt1,0,0,2,0
claude,debate45,prompt1,0,0,3,0
claude,debate45,prompt1,0,0,4,0
claude,debate45,prompt1,0,0,5,0
claude,debate46,prompt1,5,0,1,1
claude,debate46,prompt1,5,0,2,1
claude,debate46,prompt1,5,0,3,1
claude,debate46,prompt1,5,0,4,1
claude,debate46,prompt1,5,0,5,1
claude,debate47,prompt1,5,0,1,1
claude,debate47,prompt1,5,0,2,1
claude,debate47,prompt1,5,0,3,1
claude,debate47,prompt1,5,0,4,1
claude,debate47,prompt1,5,0,5,1
claude,debate48,prompt1,5,0,1,1
claude,debate48,prompt1,5,0,2,1
claude,debate48,prompt1,5,0,3,1
claude,debate48,prompt1,5,0,4,1
claude,debate48,prompt1,5,0,5,1
claude,debate49,prompt1,5,0,1,1
claude,debate49,prompt1,5,0,2,1
claude,debate49,prompt1,5,0,3,1
claude,debate49,prompt1,5,0,4,1
claude,debate49,prompt1,5,0,5,1
claude,debate50,prompt1,5,0,1,1
claude,debate50,prompt1,5,0,2,1
claude,debate50,prompt1,5,0,3,1
claude,debate50,prompt1,5,0,4,1
claude,debate50,prompt1,5,0,5,1
claude,debate51,prompt1,5,0,1,1
claude,debate51,prompt1,5,0,2,1
claude,debate51,prompt1,5,0,3,1
claude,debate51,prompt1,5,0,4,1
claude,debate51,prompt1,5,0,5,1
claude,debate52,prompt1,5,0,1,1
claude,debate52,prompt1,5,0,2,1
claude,debate52,prompt1,5,0,3,1
claude,debate52,prompt1,5,0,4,1
claude,debate52,prompt1,5,0,5,1
claude,debate53,prompt1,5,0,1,1
claude,debate53,prompt1,5,0,2,1
claude,debate53,prompt1,5,0,3,1
claude,debate53,prompt1,5,0,4,1
claude,debate53,prompt1,5,0,5,1
claude,debate54,prompt1,5,0,1,1
claude,debate54,prompt1,5,0,2,1
claude,debate54,prompt1,5,0,3,1
claude,debate54,prompt1,5,0,4,1
claude,debate54,prompt1,5,0,5,1
claude,debate55,prompt1,5,0,1,1
claude,debate55,prompt1,5,0,2,1
claude,debate55,prompt1,5,0,3,1
claude,debate55,prompt1,5,0,4,1
claude,debate55,prompt1,5,0,5,1
claude,debate56,prompt1,5,0,1,1
claude,debate56,prompt1,5,0,2,1
claude,debate56,prompt1,5,0,3,1
claude,debate56,prompt1,5,0,4,1
claude,debate56,prompt1,5,0,5,1
claude,debate57,prompt1,5,0,1,1
claude,debate57,prompt1,5,0,2,1
claude,debate57,prompt1,5,0,3,1
claude,debate57,prompt1,5,0,4,1
claude,debate57,prompt1,5,0,5,1
claude,debate58,prompt1,5,0,1,1
claude,debate58,prompt1,5,0,2,1
claude,debate58,prompt1,5,0,3,1
claude,debate58,prompt1,5,0,4,1
claude,debate58,prompt1,5,0,5,1
claude,debate59,prompt1,1,1,1,1
claude,debate59,prompt1,1,1,2,0
claude,debate59,prompt1,1,1,3,0
claude,debate59,prompt1,1,1,4,0
claude,debate59,prompt1,1,1,5,0
claude,debate60,prompt1,5,0,1,1
claude,debate60,prompt1,5,0,2,1
claude,debate60,prompt1,5,0,3,1
claude,debate60,prompt1,5,0,4,1
claude,debate60,prompt1,5,0,5,1
claude,debate61,prompt1,5,0,1,1
claude,debate61,prompt1,5,0,2,1
claude,debate61,prompt1,5,0,3,1
claude,debate61,prompt1,5,0,4,1
claude,debate61,prompt1,5,0,5,1
claude,debate62,prompt1,5,0,1,1
claude,debate62,prompt1,5,0,2,1
claude,debate62,prompt1,5,0,3,1
claude,debate62,prompt1,5,0,4,1
claude,debate62,prompt1,5,0,5,1
claude,debate63,prompt1,5,0,1,1
claude,debate63,prompt1,5,0,2,1
claude,debate63,prompt1,5,0,3,1
claude,debate63,prompt1,5,0,4,1
claude,debate63,prompt1,5,0,5,1
claude,debate64,prompt1,5,0,1,1
claude,debate64,prompt1,5,0,2,1
claude,debate64,prompt1,5,0,3,1
claude,debate64,prompt1,5,0,4,1
claude,debate64,prompt1,5,0,5,1
claude,debate65,prompt1,5,0,1,1
claude,debate65,prompt1,5,0,2,1
claude,debate65,prompt1,5,0,3,1
claude,debate65,prompt1,5,0,4,1
claude,debate65,prompt1,5,0,5,1
claude,debate66,prompt1,5,0,1,1
claude,debate66,prompt1,5,0,2,1
claude,debate66,prompt1,5,0,3,1
claude,debate66,prompt1,5,0,4,1
claude,debate66,prompt1,5,0,5,1
claude,debate67,prompt1,0,0,1,0
claude,debate67,prompt1,0,0,2,0
claude,debate67,prompt1,0,0,3,0
claude,debate67,prompt1,0,0,4,0
claude,debate67,prompt1,0,0,5,0
claude,debate68,prompt1,5,0,1,1
claude,debate68,prompt1,5,0,2,1
claude,debate68,prompt1,5,0,3,1
claude,debate68,prompt1,5,0,4,1
claude,debate68,prompt1,5,0,5,1
claude,debate69,prompt1,5,0,1,1
claude,debate69,prompt1,5,0,2,1
claude,debate69,prompt1,5,0,3,1
claude,debate69,prompt1,5,0,4,1
claude,debate69,prompt1,5,0,5,1
claude,debate70,prompt1,5,0,1,1
claude,debate70,prompt1,5,0,2,1
claude,debate70,prompt1,5,0,3,1
claude,debate70,prompt1,5,0,4,1
claude,debate70,prompt1,5,0,5,1
claude,debate71,prompt1,5,0,1,1
claude,debate71,prompt1,5,0,2,1
claude,debate71,prompt1,5,0,3,1
claude,debate71,prompt1,5,0,4,1
claude,debate71,prompt1,5,0,5,1
claude,debate72,prompt1,5,0,1,1
claude,debate72,prompt1,5,0,2,1
claude,debate72,prompt1,5,0,3,1
claude,debate72,prompt1,5,0,4,1
claude,debate72,prompt1,5,0,5,1
claude,debate73,prompt1,5,0,1,1
claude,debate73,prompt1,5,0,2,1
claude,debate73,prompt1,5,0,3,1
claude,debate73,prompt1,5,0,4,1
claude,debate73,prompt1,5,0,5,1
claude,debate74,prompt1,5,0,1,1
claude,debate74,prompt1,5,0,2,1
claude,debate74,prompt1,5,0,3,1
claude,debate74,prompt1,5,0,4,1
claude,debate74,prompt1,5,0,5,1
claude,debate75,prompt1,5,0,1,1
claude,debate75,prompt1,5,0,2,1
claude,debate75,prompt1,5,0,3,1
claude,debate75,prompt1,5,0,4,1
claude,debate75,prompt1,5,0,5,1
claude,debate76,prompt1,5,0,1,1
claude,debate76,prompt1,5,0,2,1
claude,debate76,prompt1,5,0,3,1
claude,debate76,prompt1,5,0,4,1
claude,debate76,prompt1,5,0,5,1
claude,debate77,prompt1,5,0,1,1
claude,debate77,prompt1,5,0,2,1
claude,debate77,prompt1,5,0,3,1
claude,debate77,prompt1,5,0,4,1
claude,debate77,prompt1,5,0,5,1
claude,debate78,prompt1,5,0,1,1
claude,debate78,prompt1,5,0,2,1
claude,debate78,prompt1,5,0,3,1
claude,debate78,prompt1,5,0,4,1
claude,debate78,prompt1,5,0,5,1
claude,debate79,prompt1,5,0,1,1
claude,debate79,prompt1,5,0,2,1
claude,debate79,prompt1,5,0,3,1
claude,debate79,prompt1,5,0,4,1
claude,debate79,prompt1,5,0,5,1
claude,debate80,prompt1,5,0,1,1
claude,debate80,prompt1,5,0,2,1
claude,debate80,prompt1,5,0,3,1
claude,debate80,prompt1,5,0,4,1
claude,debate80,prompt1,5,0,5,1
claude,debate81,prompt1,5,0,1,1
claude,debate81,prompt1,5,0,2,1
claude,debate81,prompt1,5,0,3,1
claude,debate81,prompt1,5,0,4,1
claude,debate81,prompt1,5,0,5,1
claude,debate82,prompt1,5,0,1,1
claude,debate82,prompt1,5,0,2,1
claude,debate82,prompt1,5,0,3,1
claude,debate82,prompt1,5,0,4,1
claude,debate82,prompt1,5,0,5,1
claude,debate83,prompt1,5,0,1,1
claude,debate83,prompt1,5,0,2,1
claude,debate83,prompt1,5,0,3,1
claude,debate83,prompt1,5,0,4,1
claude,debate83,prompt1,5,0,5,1
claude,debate84,prompt1,5,0,1,1
claude,debate84,prompt1,5,0,2,1
claude,debate84,prompt1,5,0,3,1
claude,debate84,prompt1,5,0,4,1
claude,debate84,prompt1,5,0,5,1
claude,debate85,prompt1,5,0,1,1
claude,debate85,prompt1,5,0,2,1
claude,debate85,prompt1,5,0,3,1
claude,debate85,prompt1,5,0,4,1
claude,debate85,prompt1,5,0,5,1
claude,debate86,prompt1,0,0,1,0
claude,debate86,prompt1,0,0,2,0
claude,debate86,prompt1,0,0,3,0
claude,debate86,prompt1,0,0,4,0
claude,debate86,prompt1,0,0,5,0
claude,debate87,prompt1,5,0,1,1
claude,debate87,prompt1,5,0,2,1
claude,debate87,prompt1,5,0,3,1
claude,debate87,prompt1,5,0,4,1
claude,debate87,prompt1,5,0,5,1
claude,debate88,prompt1,5,0,1,1
claude,debate88,prompt1,5,0,2,1
claude,debate88,prompt1,5,0,3,1
claude,debate88,prompt1,5,0,4,1
claude,debate88,prompt1,5,0,5,1
claude,debate89,prompt1,5,0,1,1
claude,debate89,prompt1,5,0,2,1
claude,debate89,prompt1,5,0,3,1
claude,debate89,prompt1,5,0,4,1
claude,debate89,prompt1,5,0,5,1
claude,debate90,prompt1,5,0,1,1
claude,debate90,prompt1,5,0,2,1
claude,debate90,prompt1,5,0,3,1
claude,debate90,prompt1,5,0,4,1
claude,debate90,prompt1,5,0,5,1
claude,debate91,prompt1,5,0,1,1
claude,debate91,prompt1,5,0,2,1
claude,debate91,prompt1,5,0,3,1
claude,debate91,prompt1,5,0,4,1
claude,debate91,prompt1,5,0,5,1
claude,debate92,prompt1,5,0,1,1
claude,debate92,prompt1,5,0,2,1
claude,debate92,prompt1,5,0,3,1
claude,debate92,prompt1,5,0,4,1
claude,debate92,prompt1,5,0,5,1
claude,debate93,prompt1,5,0,1,1
claude,debate93,prompt1,5,0,2,1
claude,debate93,prompt1,5,0,3,1
claude,debate93,prompt1,5,0,4,1
claude,debate93,prompt1,5,0,5,1
claude,debate94,prompt1,5,0,1,1
claude,debate94,prompt1,5,0,2,1
claude,debate94,prompt1,5,0,3,1
claude,debate94,prompt1,5,0,4,1
claude,debate94,prompt1,5,0,5,1
claude,debate95,prompt1,5,0,1,1
claude,debate95,prompt1,5,0,2,1
claude,debate95,prompt1,5,0,3,1
claude,debate95,prompt1,5,0,4,1
claude,debate95,prompt1,5,0,5,1
claude,debate96,prompt1,5,0,1,1
claude,debate96,prompt1,5,0,2,1
claude,debate96,prompt1,5,0,3,1
claude,debate96,prompt1,5,0,4,1
claude,debate96,prompt1,5,0,5,1
claude,debate97,prompt1,5,0,1,1
claude,debate97,prompt1,5,0,2,1
claude,debate97,prompt1,5,0,3,1
claude,debate97,prompt1,5,0,4,1
claude,debate97,prompt1,5,0,5,1
claude,debate98,prompt1,5,0,1,1
claude,debate98,prompt1,5,0,2,1
claude,debate98,prompt1,5,0,3,1
claude,debate98,prompt1,5,0,4,1
claude,debate98,prompt1,5,0,5,1
claude,debate99,prompt1,5,0,1,1
claude,debate99,prompt1,5,0,2,1
claude,debate99,prompt1,5,0,3,1
claude,debate99,prompt1,5,0,4,1
claude,debate99,prompt1,5,0,5,1
claude,debate100,prompt1,5,0,1,1
claude,debate100,prompt1,5,0,2,1
claude,debate100,prompt1,5,0,3,1
claude,debate100,prompt1,5,0,4,1
claude,debate100,prompt1,5,0,5,1
claude,debate1,prompt2,5,0,1,1
claude,debate1,prompt2,5,0,2,1
claude,debate1,prompt2,5,0,3,1
claude,debate1,prompt2,5,0,4,1
claude,debate1,prompt2,5,0,5,1
claude,debate2,prompt2,5,0,1,1
claude,debate2,prompt2,5,0,2,1
claude,debate2,prompt2,5,0,3,1
claude,debate2,prompt2,5,0,4,1
claude,debate2,prompt2,5,0,5,1
claude,debate3,prompt2,5,0,1,1
claude,debate3,prompt2,5,0,2,1
claude,debate3,prompt2,5,0,3,1
claude,debate3,prompt2,5,0,4,1
claude,debate3,prompt2,5,0,5,1
claude,debate4,prompt2,5,0,1,1
claude,debate4,prompt2,5,0,2,1
claude,debate4,prompt2,5,0,3,1
claude,debate4,prompt2,5,0,4,1
claude,debate4,prompt2,5,0,5,1
claude,debate5,prompt2,5,0,1,1
claude,debate5,prompt2,5,0,2,1
claude,debate5,prompt2,5,0,3,1
claude,debate5,prompt2,5,0,4,1
claude,debate5,prompt2,5,0,5,1
claude,debate6,prompt2,5,0,1,1
claude,debate6,prompt2,5,0,2,1
claude,debate6,prompt2,5,0,3,1
claude,debate6,prompt2,5,0,4,1
claude,debate6,prompt2,5,0,5,1
claude,debate7,prompt2,5,0,1,1
claude,debate7,prompt2,5,0,2,1
claude,debate7,prompt2,5,0,3,1
claude,debate7,prompt2,5,0,4,1
claude,debate7,prompt2,5,0,5,1
claude,debate8,prompt2,5,0,1,1
claude,debate8,prompt2,5,0,2,1
claude,debate8,prompt2,5,0,3,1
claude,debate8,prompt2,5,0,4,1
claude,debate8,prompt2,5,0,5,1
claude,debate9,prompt2,5,0,1,1
claude,debate9,prompt2,5,0,2,1
claude,debate9,prompt2,5,0,3,1
claude,debate9,prompt2,5,0,4,1
claude,debate9,prompt2,5,0,5,1
claude,debate10,prompt2,5,0,1,1
claude,debate10,prompt2,5,0,2,1
claude,debate10,prompt2,5,0,3,1
claude,debate10,prompt2,5,0,4,1
claude,debate10,prompt2,5,0,5,1
claude,debate11,prompt2,5,0,1,1
claude,debate11,prompt2,5,0,2,1
claude,debate11,prompt2,5,0,3,1
claude,debate11,prompt2,5,0,4,1
claude,debate11,prompt2,5,0,5,1
claude,debate12,prompt2,5,0,1,1
claude,debate12,prompt2,5,0,2,1
claude,debate12,prompt2,5,0,3,1
claude,debate12,prompt2,5,0,4,1
claude,debate12,prompt2,5,0,5,1
claude,debate13,prompt2,5,0,1,1
claude,debate13,prompt2,5,0,2,1
claude,debate13,prompt2,5,0,3,1
claude,debate13,prompt2,5,0,4,1
claude,debate13,prompt2,5,0,5,1
claude,debate14,prompt2,5,0,1,1
claude,debate14,prompt2,5,0,2,1
claude,debate14,prompt2,5,0,3,1
claude,debate14,prompt2,5,0,4,1
claude,debate14,prompt2,5,0,5,1
claude,debate15,prompt2,5,0,1,1
claude,debate15,prompt2,5,0,2,1
claude,debate15,prompt2,5,0,3,1
claude,debate15,prompt2,5,0,4,1
claude,debate15,prompt2,5,0,5,1
claude,debate16,prompt2,5,0,1,1
claude,debate16,prompt2,5,0,2,1
claude,debate16,prompt2,5,0,3,1
claude,debate16,prompt2,5,0,4,1
claude,debate16,prompt2,5,0,5,1
claude,debate17,prompt2,5,0,1,1
claude,debate17,prompt2,5,0,2,1
claude,debate17,prompt2,5,0,3,1
claude,debate17,prompt2,5,0,4,1
claude,debate17,prompt2,5,0,5,1
claude,debate18,prompt2,5,0,1,1
claude,debate18,prompt2,5,0,2,1
claude,debate18,prompt2,5,0,3,1
claude,debate18,prompt2,5,0,4,1
claude,debate18,prompt2,5,0,5,1
claude,debate19,prompt2,5,0,1,1
claude,debate19,prompt2,5,0,2,1
claude,debate19,prompt2,5,0,3,1
claude,debate19,prompt2,5,0,4,1
claude,debate19,prompt2,5,0,5,1
claude,debate20,prompt2,5,0,1,1
claude,debate20,prompt2,5,0,2,1
claude,debate20,prompt2,5,0,3,1
claude,debate20,prompt2,5,0,4,1
claude,debate20,prompt2,5,0,5,1
claude,debate21,prompt2,0,0,1,0
claude,debate21,prompt2,0,0,2,0
claude,debate21,prompt2,0,0,3,0
claude,debate21,prompt2,0,0,4,0
claude,debate21,prompt2,0,0,5,0
claude,debate22,prompt2,5,0,1,1
claude,debate22,prompt2,5,0,2,1
claude,debate22,prompt2,5,0,3,1
claude,debate22,prompt2,5,0,4,1
claude,debate22,prompt2,5,0,5,1
claude,debate23,prompt2,5,0,1,1
claude,debate23,prompt2,5,0,2,1
claude,debate23,prompt2,5,0,3,1
claude,debate23,prompt2,5,0,4,1
claude,debate23,prompt2,5,0,5,1
claude,debate24,prompt2,4,1,1,1
claude,debate24,prompt2,4,1,2,1
claude,debate24,prompt2,4,1,3,1
claude,debate24,prompt2,4,1,4,1
claude,debate24,prompt2,4,1,5,0
claude,debate25,prompt2,5,0,1,1
claude,debate25,prompt2,5,0,2,1
claude,debate25,prompt2,5,0,3,1
claude,debate25,prompt2,5,0,4,1
claude,debate25,prompt2,5,0,5,1
claude,debate26,prompt2,5,0,1,1
claude,debate26,prompt2,5,0,2,1
claude,debate26,prompt2,5,0,3,1
claude,debate26,prompt2,5,0,4,1
claude,debate26,prompt2,5,0,5,1
claude,debate27,prompt2,5,0,1,1
claude,debate27,prompt2,5,0,2,1
claude,debate27,prompt2,5,0,3,1
claude,debate27,prompt2,5,0,4,1
claude,debate27,prompt2,5,0,5,1
claude,debate28,prompt2,5,0,1,1
claude,debate28,prompt2,5,0,2,1
claude,debate28,prompt2,5,0,3,1
claude,debate28,prompt2,5,0,4,1
claude,debate28,prompt2,5,0,5,1
claude,debate29,prompt2,5,0,1,1
claude,debate29,prompt2,5,0,2,1
claude,debate29,prompt2,5,0,3,1
claude,debate29,prompt2,5,0,4,1
claude,debate29,prompt2,5,0,5,1
claude,debate30,prompt2,5,0,1,1
claude,debate30,prompt2,5,0,2,1
claude,debate30,prompt2,5,0,3,1
claude,debate30,prompt2,5,0,4,1
claude,debate30,prompt2,5,0,5,1
claude,debate31,prompt2,0,0,1,0
claude,debate31,prompt2,0,0,2,0
claude,debate31,prompt2,0,0,3,0
claude,debate31,prompt2,0,0,4,0
claude,debate31,prompt2,0,0,5,0
claude,debate32,prompt2,5,0,1,1
claude,debate32,prompt2,5,0,2,1
claude,debate32,prompt2,5,0,3,1
claude,debate32,prompt2,5,0,4,1
claude,debate32,prompt2,5,0,5,1
claude,debate33,prompt2,5,0,1,1
claude,debate33,prompt2,5,0,2,1
claude,debate33,prompt2,5,0,3,1
claude,debate33,prompt2,5,0,4,1
claude,debate33,prompt2,5,0,5,1
claude,debate34,prompt2,5,0,1,1
claude,debate34,prompt2,5,0,2,1
claude,debate34,prompt2,5,0,3,1
claude,debate34,prompt2,5,0,4,1
claude,debate34,prompt2,5,0,5,1
claude,debate35,prompt2,5,0,1,1
claude,debate35,prompt2,5,0,2,1
claude,debate35,prompt2,5,0,3,1
claude,debate35,prompt2,5,0,4,1
claude,debate35,prompt2,5,0,5,1
claude,debate36,prompt2,5,0,1,1
claude,debate36,prompt2,5,0,2,1
claude,debate36,prompt2,5,0,3,1
claude,debate36,prompt2,5,0,4,1
claude,debate36,prompt2,5,0,5,1
claude,debate37,prompt2,5,0,1,1
claude,debate37,prompt2,5,0,2,1
claude,debate37,prompt2,5,0,3,1
claude,debate37,prompt2,5,0,4,1
claude,debate37,prompt2,5,0,5,1
claude,debate38,prompt2,5,0,1,1
claude,debate38,prompt2,5,0,2,1
claude,debate38,prompt2,5,0,3,1
claude,debate38,prompt2,5,0,4,1
claude,debate38,prompt2,5,0,5,1
claude,debate39,prompt2,0,0,1,0
claude,debate39,prompt2,0,0,2,0
claude,debate39,prompt2,0,0,3,0
claude,debate39,prompt2,0,0,4,0
claude,debate39,prompt2,0,0,5,0
claude,debate40,prompt2,5,0,1,1
claude,debate40,prompt2,5,0,2,1
claude,debate40,prompt2,5,0,3,1
claude,debate40,prompt2,5,0,4,1
claude,debate40,prompt2,5,0,5,1
claude,debate41,prompt2,0,0,1,0
claude,debate41,prompt2,0,0,2,0
claude,debate41,prompt2,0,0,3,0
claude,debate41,prompt2,0,0,4,0
claude,debate41,prompt2,0,0,5,0
claude,debate42,prompt2,5,0,1,1
claude,debate42,prompt2,5,0,2,1
claude,debate42,prompt2,5,0,3,1
claude,debate42,prompt2,5,0,4,1
claude,debate42,prompt2,5,0,5,1
claude,debate43,prompt2,5,0,1,1
claude,debate43,prompt2,5,0,2,1
claude,debate43,prompt2,5,0,3,1
claude,debate43,prompt2,5,0,4,1
claude,debate43,prompt2,5,0,5,1
claude,debate44,prompt2,5,0,1,1
claude,debate44,prompt2,5,0,2,1
claude,debate44,prompt2,5,0,3,1
claude,debate44,prompt2,5,0,4,1
claude,debate44,prompt2,5,0,5,1
claude,debate45,prompt2,0,0,1,0
claude,debate45,prompt2,0,0,2,0
claude,debate45,prompt2,0,0,3,0
claude,debate45,prompt2,0,0,4,0
claude,debate45,prompt2,0,0,5,0
claude,debate46,prompt2,5,0,1,1
claude,debate46,prompt2,5,0,2,1
claude,debate46,prompt2,5,0,3,1
claude,debate46,prompt2,5,0,4,1
claude,debate46,prompt2,5,0,5,1
claude,debate47,prompt2,5,0,1,1
claude,debate47,prompt2,5,0,2,1
claude,debate47,prompt2,5,0,3,1
claude,debate47,prompt2,5,0,4,1
claude,debate47,prompt2,5,0,5,1
claude,debate48,prompt2,5,0,1,1
claude,debate48,prompt2,5,0,2,1
claude,debate48,prompt2,5,0,3,1
claude,debate48,prompt2,5,0,4,1
claude,debate48,prompt2,5,0,5,1
claude,debate49,prompt2,5,0,1,1
claude,debate49,prompt2,5,0,2,1
claude,debate49,prompt2,5,0,3,1
claude,debate49,prompt2,5,0,4,1
claude,debate49,prompt2,5,0,5,1
claude,debate50,prompt2,5,0,1,1
claude,debate50,prompt2,5,0,2,1
claude,debate50,prompt2,5,0,3,1
claude,debate50,prompt2,5,0,4,1
claude,debate50,prompt2,5,0,5,1
claude,debate51,prompt2,5,0,1,1
claude,debate51,prompt2,5,0,2,1
claude,debate51,prompt2,5,0,3,1
claude,debate51,prompt2,5,0,4,1
claude,debate51,prompt2,5,0,5,1
claude,debate52,prompt2,5,0,1,1
claude,debate52,prompt2,5,0,2,1
claude,debate52,prompt2,5,0,3,1
claude,debate52,prompt2,5,0,4,1
claude,debate52,prompt2,5,0,5,1
claude,debate53,prompt2,5,0,1,1
claude,debate53,prompt2,5,0,2,1
claude,debate53,prompt2,5,0,3,1
claude,debate53,prompt2,5,0,4,1
claude,debate53,prompt2,5,0,5,1
claude,debate54,prompt2,5,0,1,1
claude,debate54,prompt2,5,0,2,1
claude,debate54,prompt2,5,0,3,1
claude,debate54,prompt2,5,0,4,1
claude,debate54,prompt2,5,0,5,1
claude,debate55,prompt2,5,0,1,1
claude,debate55,prompt2,5,0,2,1
claude,debate55,prompt2,5,0,3,1
claude,debate55,prompt2,5,0,4,1
claude,debate55,prompt2,5,0,5,1
claude,debate56,prompt2,5,0,1,1
claude,debate56,prompt2,5,0,2,1
claude,debate56,prompt2,5,0,3,1
claude,debate56,prompt2,5,0,4,1
claude,debate56,prompt2,5,0,5,1
claude,debate57,prompt2,5,0,1,1
claude,debate57,prompt2,5,0,2,1
claude,debate57,prompt2,5,0,3,1
claude,debate57,prompt2,5,0,4,1
claude,debate57,prompt2,5,0,5,1
claude,debate58,prompt2,5,0,1,1
claude,debate58,prompt2,5,0,2,1
claude,debate58,prompt2,5,0,3,1
claude,debate58,prompt2,5,0,4,1
claude,debate58,prompt2,5,0,5,1
claude,debate59,prompt2,5,0,1,1
claude,debate59,prompt2,5,0,2,1
claude,debate59,prompt2,5,0,3,1
claude,debate59,prompt2,5,0,4,1
claude,debate59,prompt2,5,0,5,1
claude,debate60,prompt2,5,0,1,1
claude,debate60,prompt2,5,0,2,1
claude,debate60,prompt2,5,0,3,1
claude,debate60,prompt2,5,0,4,1
claude,debate60,prompt2,5,0,5,1
claude,debate61,prompt2,5,0,1,1
claude,debate61,prompt2,5,0,2,1
claude,debate61,prompt2,5,0,3,1
claude,debate61,prompt2,5,0,4,1
claude,debate61,prompt2,5,0,5,1
claude,debate62,prompt2,5,0,1,1
claude,debate62,prompt2,5,0,2,1
claude,debate62,prompt2,5,0,3,1
claude,debate62,prompt2,5,0,4,1
claude,debate62,prompt2,5,0,5,1
claude,debate63,prompt2,5,0,1,1
claude,debate63,prompt2,5,0,2,1
claude,debate63,prompt2,5,0,3,1
claude,debate63,prompt2,5,0,4,1
claude,debate63,prompt2,5,0,5,1
claude,debate64,prompt2,5,0,1,1
claude,debate64,prompt2,5,0,2,1
claude,debate64,prompt2,5,0,3,1
claude,debate64,prompt2,5,0,4,1
claude,debate64,prompt2,5,0,5,1
claude,debate65,prompt2,5,0,1,1
claude,debate65,prompt2,5,0,2,1
claude,debate65,prompt2,5,0,3,1
claude,debate65,prompt2,5,0,4,1
claude,debate65,prompt2,5,0,5,1
claude,debate66,prompt2,5,0,1,1
claude,debate66,prompt2,5,0,2,1
claude,debate66,prompt2,5,0,3,1
claude,debate66,prompt2,5,0,4,1
claude,debate66,prompt2,5,0,5,1
claude,debate67,prompt2,5,0,1,1
claude,debate67,prompt2,5,0,2,1
claude,debate67,prompt2,5,0,3,1
claude,debate67,prompt2,5,0,4,1
claude,debate67,prompt2,5,0,5,1
claude,debate68,prompt2,5,0,1,1
claude,debate68,prompt2,5,0,2,1
claude,debate68,prompt2,5,0,3,1
claude,debate68,prompt2,5,0,4,1
claude,debate68,prompt2,5,0,5,1
claude,debate69,prompt2,5,0,1,1
claude,debate69,prompt2,5,0,2,1
claude,debate69,prompt2,5,0,3,1
claude,debate69,prompt2,5,0,4,1
claude,debate69,prompt2,5,0,5,1
claude,debate70,prompt2,5,0,1,1
claude,debate70,prompt2,5,0,2,1
claude,debate70,prompt2,5,0,3,1
claude,debate70,prompt2,5,0,4,1
claude,debate70,prompt2,5,0,5,1
claude,debate71,prompt2,5,0,1,1
claude,debate71,prompt2,5,0,2,1
claude,debate71,prompt2,5,0,3,1
claude,debate71,prompt2,5,0,4,1
claude,debate71,prompt2,5,0,5,1
claude,debate72,prompt2,5,0,1,1
claude,debate72,prompt2,5,0,2,1
claude,debate72,prompt2,5,0,3,1
claude,debate72,prompt2,5,0,4,1
claude,debate72,prompt2,5,0,5,1
claude,debate73,prompt2,5,0,1,1
claude,debate73,prompt2,5,0,2,1
claude,debate73,prompt2,5,0,3,1
claude,debate73,prompt2,5,0,4,1
claude,debate73,prompt2,5,0,5,1
claude,debate74,prompt2,5,0,1,1
claude,debate74,prompt2,5,0,2,1
claude,debate74,prompt2,5,0,3,1
claude,debate74,prompt2,5,0,4,1
claude,debate74,prompt2,5,0,5,1
claude,debate75,prompt2,5,0,1,1
claude,debate75,prompt2,5,0,2,1
claude,debate75,prompt2,5,0,3,1
claude,debate75,prompt2,5,0,4,1
claude,debate75,prompt2,5,0,5,1
claude,debate76,prompt2,5,0,1,1
claude,debate76,prompt2,5,0,2,1
claude,debate76,prompt2,5,0,3,1
claude,debate76,prompt2,5,0,4,1
claude,debate76,prompt2,5,0,5,1
claude,debate77,prompt2,5,0,1,1
claude,debate77,prompt2,5,0,2,1
claude,debate77,prompt2,5,0,3,1
claude,debate77,prompt2,5,0,4,1
claude,debate77,prompt2,5,0,5,1
claude,debate78,prompt2,5,0,1,1
claude,debate78,prompt2,5,0,2,1
claude,debate78,prompt2,5,0,3,1
claude,debate78,prompt2,5,0,4,1
claude,debate78,prompt2,5,0,5,1
claude,debate79,prompt2,5,0,1,1
claude,debate79,prompt2,5,0,2,1
claude,debate79,prompt2,5,0,3,1
claude,debate79,prompt2,5,0,4,1
claude,debate79,prompt2,5,0,5,1
